date,open,high,low,close,volume
2021-08-02,274.8187628216139,275.212242025892,272.30436188036447,273.3408508300781,16267400
2021-08-03,273.9166896548883,275.65373862205524,272.55390723217295,275.54815673828125,17879000
2021-08-04,274.68438727940855,275.99916705627766,273.1776564498441,274.96270751953125,16191300
2021-08-05,275.317855802354,277.95702231995693,274.56929337977533,277.8514404296875,13900200
2021-08-06,276.8821592862468,277.83224983592555,276.02801499553067,277.7938537597656,16589300
2021-08-09,278.07213285524966,279.7995752873609,276.2103188203015,276.7093505859375,16117600
2021-08-10,277.16043936211105,277.5923146609027,273.7055541222731,274.89556884765625,18616600
2021-08-11,275.63454156443856,277.02611380022,274.3389448772672,275.3850402832031,13955900
2021-08-12,275.0779013971637,278.283285228758,274.79958112166787,278.1297302246094,14561300
2021-08-13,277.81303719840986,281.09518381779094,277.64026951768847,281.0472106933594,18249000
2021-08-16,281.37341744639224,282.93772741778326,278.33116667356506,282.7265930175781,22507600
2021-08-17,280.60574999790174,281.60381354222284,279.3485202964206,281.2679138183594,20075300
2021-08-18,280.80642126360254,283.47948483534077,279.1044871600753,279.54681396484375,21813000
2021-08-19,277.5852494378773,286.0275166816487,277.53718447593633,285.35443115234375,29850500
2021-08-20,288.190963446094,294.0755466635113,286.5948135303095,292.6524658203125,40817600
2021-08-23,291.58513292551737,293.6524247840349,290.23899143697224,292.9312744140625,22830200
2021-08-24,293.2871377761874,293.892908989617,290.38331518803676,290.9794616699219,18175800
2021-08-25,292.5948057108051,292.87365880728834,288.86407816857775,290.3929138183594,20006100
2021-08-26,289.4120831267804,290.79669430920046,287.4505750714238,287.5851745605469,17666100
2021-08-27,287.48901815902764,289.2967066286994,285.4121013647465,288.1909484863281,22605700
2021-08-30,289.53711917376893,292.51788050210155,289.47942948011064,291.912109375,16348100
2021-08-31,292.71024938100464,292.7871592045454,289.90255665080605,290.2679443359375,26285300
2021-09-01,291.21976052803296,293.450526164361,289.89283908325706,290.2197570800781,18983800
2021-09-02,290.5756073825475,291.69096108011354,288.6332897832502,289.56597900390625,16285600
2021-09-03,289.4121123902904,290.96019740569926,288.7102113426839,289.5563659667969,14747900
2021-09-07,289.4313599194175,289.5082697285104,286.7294517158089,288.6332702636719,17180400
2021-09-08,288.248626330133,289.04668654196234,286.0274854074498,288.6620788574219,15046800
2021-09-09,289.2486932805111,290.5179253274323,285.57562599791714,285.8160095214844,19927000
2021-09-10,286.9409832920089,288.38328426235665,284.01791177587137,284.335205078125,19633400
2021-09-13,286.1044051321014,287.0563436631931,282.76788126792405,285.5659484863281,23652900
2021-09-14,288.03704590374826,289.7966690871103,286.6332148542332,288.2582092285156,21853400
2021-09-15,291.5948880575336,293.5756462787088,290.21027638048145,293.0948791503906,28356300
2021-09-16,292.0755692493566,293.5659351711585,289.19096732817496,293.4794006347656,19550800
2021-09-17,292.46988092654055,292.78717431259884,288.00834799489826,288.33526611328125,41372500
2021-09-20,284.93128245062667,287.22936219183777,278.38323997844657,282.9793701171875,38278700
2021-09-21,284.316015013533,286.09485893371766,282.7583344959058,283.4602355957031,22364100
2021-09-22,285.3159429755358,288.67168664091787,283.18133670640134,287.0947570800781,26626300
2021-09-23,287.35442848279695,289.32556135418525,286.085196618995,288.037109375,18604600
2021-09-24,286.7582917069234,288.26787776636394,285.5082799167376,287.835205078125,14999000
2021-09-27,284.7486540480037,285.0659473135494,281.67173392975803,282.85443115234375,23571700
2021-09-28,278.6525686782069,279.59488265396965,271.87376505360436,272.6141357421875,43186200
2021-09-29,274.1333463335849,275.73909166392633,272.1237438163445,273.0756530761719,26353700
2021-09-30,274.71990732676227,276.7583549818857,270.78723626688867,271.0757141113281,32343600
2021-10-01,271.2679443559621,278.8256162130786,270.46988411493584,277.9794616699219,30086300
2021-10-04,276.3448682644361,276.6814110362589,269.4699059701531,272.2198791503906,31350700
2021-10-05,273.12365122676954,279.2293964365477,273.12365122676954,277.6524963378906,24993000
2021-10-06,274.7871145500476,282.3351603741054,274.5275110006599,281.83514404296875,28002600
2021-10-07,283.82565518790983,285.22951623289964,282.6141420621105,283.50836181640625,20430500
2021-10-08,284.82565896183667,285.22951623289964,282.4602930704529,283.50836181640625,17685700
2021-10-11,281.6525631685585,286.50829832033395,281.489089470964,282.91217041015625,19298600
2021-10-12,283.9793785165672,284.07553776176377,281.1044019503828,281.614013671875,17974100
2021-10-13,283.5659981485587,285.84482905516467,282.20060694439593,284.9121398925781,23416300
2021-10-14,287.70053210668726,291.6043571503594,286.3736107122371,291.1043701171875,27262900
2021-10-15,290.7102062536316,292.73905839342854,288.9602072094581,292.5082702636719,25384800
2021-10-18,291.8928498378823,296.3543518258326,291.0466953202489,295.4697570800781,22729300
2021-10-19,296.4890671495345,297.40250700469875,295.4025288425853,296.3736877441406,17682100
2021-10-20,297.3159240470741,297.787095667317,294.3351627369978,295.5851745605469,16537100
2021-10-21,295.35437134682337,299.0562532662077,294.5755019170204,298.8062744140625,16918100
2021-10-22,298.46020682444515,299.1236677633012,295.96021206072464,297.2679138183594,17449300
2021-10-25,297.4601338192577,297.4986033941539,294.67169118488476,296.2774658203125,17554500
2021-10-26,299.03705370094167,300.3831953408259,296.7293781263278,298.1812744140625,28107300
2021-10-27,303.8447708537641,313.55627098080305,303.8447708537641,310.7389831542969,52588700
2021-10-28,311.854316213441,312.37355280117015,308.9985589964651,311.8735656738281,26297900
2021-10-29,311.6620711865388,319.22934031158445,311.4409077665691,318.86395263671875,34766000
2021-11-01,318.6137905602805,318.7387946354113,313.8157468201886,316.7003479003906,27073200
2021-11-02,317.60429349098206,320.62352433879016,317.30622029819705,320.3158264160156,26487100
2021-11-03,321.05621499337065,322.017749048064,317.93122931561726,321.1523742675781,21500100
2021-11-04,320.08507064099814,323.59466390839987,316.83508099254163,323.4985046386719,23992200
2021-11-05,325.4888262621695,325.7580545608874,321.55615641775836,323.133056640625,22570100
2021-11-08,324.32538640649415,324.6619291544204,321.57541342152103,324.0273132324219,20897000
2021-11-09,324.1426973147689,325.69078224022303,321.6619526233949,323.02734375,21307400
2021-11-10,321.7004414585655,321.75813115179415,317.22931417120816,318.075439453125,25500900
2021-11-11,318.5080972611384,320.9311520712927,317.7965715810098,319.6427001953125,16849800
2021-11-12,321.0754775053688,324.25815300827657,320.95047337818704,323.76776123046875,23831000
2021-11-15,324.5561868329157,324.88310486387337,321.1811931834564,323.1427307128906,16723000
2021-11-16,322.7677173822912,327.5657918667416,322.60427303916015,326.4504089355469,20886800
2021-11-17,326.49861134342495,329.6293143564149,325.59311335095464,326.6719970703125,19053400
2021-11-18,325.7664999341988,329.87978087178396,324.74541145445266,328.7430725097656,22463500
2021-11-19,330.06275288893943,332.4324456190178,329.63890158471446,330.5154724121094,21963400
2021-11-22,331.9699855411773,336.8346321933974,327.08608361452843,327.3558044433594,31031100
2021-11-23,324.6779411746802,326.9898682292672,321.31605752223925,325.2848205566406,30427600
2021-11-24,323.93623607205905,325.74723199137054,321.6532358919778,325.50640869140625,21661300
2021-11-26,322.07702143466366,325.52559745058403,316.07569544288083,317.57843017578125,24217200
2021-11-29,322.6453783318279,326.58524340078264,322.4527079617969,324.2733459472656,28563500
2021-11-30,323.01143434180807,325.38112702645924,316.9137728395476,318.4550476074219,42885600
2021-12-01,322.82842346064837,326.8260839728482,317.2991304369134,317.9637756347656,33337600
2021-12-02,318.17571186769004,321.24861933110265,315.7674790215907,317.39544677734375,30766000
2021-12-03,319.8036737217345,320.48763300351385,306.3561099885442,311.1533203125,41779300
2021-12-06,312.05887669946657,315.43040325384777,307.51213114166296,314.2166442871094,30032600
2021-12-07,319.46658948224007,323.47386355690173,317.98310963695894,322.6261901855469,31021900
2021-12-08,323.00180200991804,323.184830047875,318.65734078900067,322.6742858886719,24761000
2021-12-09,322.13480572641566,324.1384421698019,319.9288565931606,320.8728942871094,22214200
2021-12-10,322.68393709248,330.4095372641144,322.5009090494943,329.9664306640625,38095700
2021-12-13,328.17466430025087,331.17052092748463,326.63338956387594,326.941650390625,28899400
2021-12-14,320.98850283752,322.3563918673137,312.2128880966609,316.2876281738281,44438700
2021-12-15,316.54769934976275,322.886183766917,312.58857922136355,322.3659973144531,35381100
2021-12-16,323.38713456911813,324.3986100132093,311.16294216598374,312.97393798828125,35034800
2021-12-17,309.1015373797269,312.9932502732076,305.6047782395522,311.9143371582031,47750300
2021-12-20,308.301990542722,310.95104695993683,305.9130421153367,308.1671447753906,28326500
2021-12-21,311.4230722504831,315.70009648431505,308.0611589340678,315.2762451171875,24740600
2021-12-22,316.2491091479911,321.3641930953662,313.7927235316347,320.9692687988281,24831500
2021-12-23,320.53581089915843,324.0422122425746,320.51655561829773,322.40460205078125,19617800
2021-12-27,323.146261644818,329.90859732114507,323.1173640307042,329.87969970703125,19947000
2021-12-28,330.55397511958915,331.1897520042874,327.82786896299206,328.7237243652344,15661500
2021-12-29,328.77190728660776,331.6617864461058,327.2113772440582,329.3980712890625,15042000
2021-12-30,329.35951889161,330.53473754796454,326.3829469974742,326.8645935058594,15994500
2021-12-31,326.0843148981623,326.90309041033254,323.52195205286245,323.9747009277344,18000800
2022-01-03,323.0403535774783,325.59307446526094,317.67480384527,322.4623718261719,28865100
2022-01-04,322.5394184991603,322.89586164300437,314.1491437576021,316.9330749511719,32674300
2022-01-05,313.8986934112964,314.1010061399775,304.3813817326678,304.7666931152344,40054300
2022-01-06,301.65524488813156,307.0015395240339,300.0561747269668,302.35845947265625,39646100
2022-01-07,302.6185824289415,304.88232754930465,298.70761400711353,302.51263427734375,32720000
2022-01-10,298.1295606763108,303.16759397911807,293.50576573261736,302.7341003417969,44289500
2022-01-11,301.8768158812795,304.9882339809429,298.5149321522782,303.4180908203125,29386800
2022-01-12,307.93588346156525,311.538589841844,305.44092874443083,306.5872497558594,34372200
2022-01-13,308.7065406516053,309.1014943499301,292.84110213316677,293.6117248535156,45366000
2022-01-14,293.0819018422109,299.41074404993253,292.6002553313774,298.8135070800781,39846400
