date,open,high,low,close,volume
2021-08-02,2762.461591872151,2801.4660747977546,2751.168509892799,2796.688232421875,2608669
2021-08-03,2805.027724666387,2858.0183382323976,2796.2972614898176,2853.587890625,3804735
2021-08-04,2866.7050780162026,2871.22226784343,2832.9995334698806,2844.075439453125,2929598
2021-08-05,2844.9878853404775,2879.735828978224,2834.129152953682,2852.7626953125,2534521
2021-08-06,2842.859484842023,2887.5539828638334,2836.300768366551,2875.218505859375,2292362
2021-08-09,2887.4669563649913,2898.8469919313166,2875.39213164299,2886.424560546875,1510489
2021-08-10,2880.2570387080414,2910.053229734612,2880.2570387080414,2896.154052734375,2040777
2021-08-11,2910.1398117937256,2918.8267963065427,2890.246702093207,2905.101318359375,1929707
2021-08-12,2889.2911701909447,2925.776506675617,2889.2911701909447,2911.66015625,1310205
2021-08-13,2919.478097940475,3023.070380371302,2916.654828188691,3008.64990234375,4363584
2021-08-16,3005.6964431368747,3035.536317803578,2985.282030878575,3016.946044921875,2083489
2021-08-17,3024.8949404723467,3093.261465683802,3008.302715337347,3086.529052734375,4336019
2021-08-18,3104.5981658626997,3122.9710539890493,3072.2391472921595,3093.04443359375,2631309
2021-08-20,3045.6567137951697,3105.596905823654,3040.4445231839973,3092.132080078125,2836148
2021-08-23,3109.9412247571786,3190.7302007075746,3094.2176940663117,3159.804443359375,3744176
2021-08-24,3176.830532268057,3185.821646910204,3122.449919318279,3138.781494140625,2511141
2021-08-25,3136.0011620533273,3212.22944514756,3133.438544240862,3178.5673828125,2123263
2021-08-26,3179.43703740544,3203.413204816448,3168.9256989779797,3189.731201171875,1902533
2021-08-27,3184.6480588255445,3239.810402452228,3171.7045386194036,3231.68798828125,3944728
2021-08-30,3227.2150924852535,3249.2366854199036,3203.4128372022465,3215.31396484375,2033114
2021-08-31,3222.3504234902252,3304.6163485734255,3217.18170936309,3289.28369140625,3207480
2021-09-01,3297.579690643702,3315.5617081836626,3220.2655198145953,3227.171630859375,2643336
2021-09-02,3243.720232119877,3352.437765671095,3233.295850013439,3332.97900390625,3403717
2021-09-03,3322.771899500522,3350.483297959247,3305.0070568599826,3337.583251953125,1746812
2021-09-06,3344.228513568609,3368.4653285384056,3313.216020086968,3346.2265625,1723693
2021-09-07,3356.651431363143,3361.820145679296,3308.2214838221244,3314.866943359375,1585039
2021-09-08,3309.7408220937587,3314.08431398627,3262.8311096546345,3278.597900390625,4147175
2021-09-09,3292.1065069900405,3308.6117777077047,3270.649697473994,3293.583251953125,1441148
2021-09-13,3272.38733704224,3346.5741060930313,3272.38733704224,3340.449951171875,1691473
2021-09-14,3344.4458673337895,3384.883826372717,3322.771881400139,3375.675537109375,1991188
2021-09-15,3372.374362683401,3457.419856737662,3358.3882327004526,3435.3115234375,2461369
