date,open,high,low,close,volume
2021-08-02,611.4201387374753,612.7804944557183,601.6686213732413,604.642822265625,10124350
2021-08-03,606.0567133225405,618.441150422057,605.1790530839295,617.4562377929688,10917100
2021-08-04,618.5387867964525,631.6497101431925,615.8083736073654,620.1136474609375,16320910
2021-08-05,619.6114978988455,619.7577349625279,607.714633643995,609.2992553710938,8665670
2021-08-06,612.8828622245791,614.2968441366012,605.6667156161107,606.9636840820312,7297890
2021-08-09,607.0318809065704,611.4151826586221,598.3578882370839,603.926025390625,8811790
2021-08-10,607.0319794794626,609.3186818212125,598.9431121771325,601.6784057617188,7310090
2021-08-11,602.2634957474893,604.5892423398466,590.6494638658625,601.4541625976562,7919290
2021-08-12,602.7412217901937,609.9476068964609,599.8401693871999,604.5452880859375,7946020
2021-08-13,605.5692745594976,607.4074452459824,597.86555144609,600.3571166992188,6679320
2021-08-16,599.6208079275075,623.6095160917212,595.2179836897293,621.868896484375,14233350
2021-08-17,625.0673896893367,627.6905502711137,614.8331768597913,625.08203125,16027760
2021-08-18,627.4126167799162,647.500717646474,624.6870249720197,638.1489868164062,21537300
2021-08-20,631.1133154826117,656.5404081192906,629.5238134404099,649.5582885742188,21647320
2021-08-23,657.2522989650726,665.0047675108761,653.0591582195971,658.4419555664062,17383400
2021-08-24,660.6652784719674,687.3844589290233,656.0771730463186,680.6656494140625,26229900
2021-08-25,683.0938283652673,687.8720959399785,674.9025295282028,677.238037109375,15096670
2021-08-26,672.854659119455,681.9479604380736,668.4664765599803,675.9702758789062,12345880
2021-08-27,677.7305173252292,684.9807687521321,670.1243450057196,679.3492431640625,9359060
2021-08-30,682.2112800442934,701.81674702748,680.6559415261813,698.7449951171875,15043820
2021-08-31,698.2086372957609,740.998299884811,695.2831821115608,733.7529296875,29464380
2021-09-01,733.8017070135639,748.3802378805316,729.7402213176983,733.275146484375,22277890
2021-09-02,731.3638235768135,739.7891491088681,726.0053693908907,731.212646484375,11833780
2021-09-03,731.3638096437231,736.7271442477771,727.6338423108323,733.6456909179688,8802470
2021-09-06,736.2395600274637,742.5780463058459,729.9108347893991,731.9830322265625,8970710
2021-09-07,734.182009945783,737.8241874208138,722.3143703821605,727.1998901367188,8360130
2021-09-08,727.1706182406106,732.7289947093174,722.6897653302401,727.7752075195312,8592560
2021-09-09,724.5377480096107,727.4632032505647,719.6619892746874,724.6011352539062,7004360
2021-09-13,724.6011715308107,730.876270956076,716.9316121797686,726.0541381835938,8025650
