date,open,high,low,close,volume
2021-08-02,671.4346657200673,671.4346657200673,662.6615646871396,665.6561279296875,13258786
2021-08-03,659.7371752995092,673.7273580288141,659.7371752995092,671.2942504882812,12033120
2021-08-04,674.2420380634766,689.9166447776518,673.7741393555907,685.6119995117188,22053948
2021-08-05,686.4542574820925,705.1468471625391,681.9156623692116,694.7594604492188,18822408
2021-08-06,694.151190555678,701.848101893155,689.6827347936737,698.4090576171875,13339270
2021-08-09,698.1049062784269,705.2871403721247,690.6185265864331,703.6729125976562,10998048
2021-08-10,696.7013488500097,711.0892376862339,696.7013488500097,705.4276733398438,14838346
2021-08-11,708.8197821888172,710.6679592857763,697.660409142684,699.4851684570312,12585786
2021-08-12,700.4443471096191,705.4040618582296,696.8415500011622,702.5031127929688,8597674
2021-08-13,702.4096468468757,716.3530537574894,702.3160899346777,714.1071166992188,16658428
2021-08-16,714.0836450209575,718.2245372816506,711.8844867606579,716.165771484375,6252778
2021-08-17,709.8959273107525,713.0776615079304,704.3279781405072,708.7028198242188,8282666
2021-08-18,728.377938007942,732.4252734894459,705.7550455915143,707.9307861328125,22985932
2021-08-20,695.3209025897706,711.112484091962,695.3209025897706,708.7495727539062,13150406
2021-08-23,715.8148667910151,717.3589554598426,705.8954364767717,713.3583984375,10843054
2021-08-24,715.8850444307441,732.0275503345746,714.6918798434089,729.3839111328125,18381314
2021-08-25,726.2256192151633,732.1679674526881,724.3072458142872,728.7055053710938,7727974
2021-08-26,725.2429550875793,735.0688273823142,722.1781958823681,727.4888916015625,11119002
2021-08-27,726.1788245585184,729.2903625174678,723.0205081501615,724.5177612304688,6382138
2021-08-30,727.8632353130765,734.6009882849862,725.9916404384651,733.7821655273438,9049166
2021-08-31,731.559720298122,740.8474993755592,730.9514290559877,739.9351196289062,12062576
2021-09-01,736.9405133137502,747.702184301824,736.7065639444443,738.85888671875,12422558
2021-09-02,736.5193863022039,744.8947850702093,735.1858863326421,743.4910888671875,9618524
2021-09-03,742.1342331690153,747.7022399965548,733.8056692712737,737.431884765625,10735334
2021-09-06,739.2566074828768,739.7245062330459,730.834429979835,732.5890502929688,7876896
2021-09-07,731.0917446980607,740.2157696718924,727.6760612202143,734.2500610351562,7245496
2021-09-08,735.5133365404894,739.5138932608036,732.5421912271912,737.5955200195312,6724080
2021-09-09,736.4725873700415,739.0226125546611,730.3899039927794,733.9459228515625,8250948
2021-09-13,730.8578287988149,741.1516010354179,726.950885759595,727.8399047851562,8959164
2021-09-14,729.9219926150045,732.0275368244709,723.6521384346185,724.5645751953125,9758506
2021-09-15,718.2245000665279,727.4889171159565,718.2245000665279,723.7457275390625,14822998
2021-09-16,719.5111710342113,731.9339034181097,718.8327408175843,729.8984985351562,10260550
2021-09-17,734.1331308228171,743.4911057217695,729.547700275712,740.2860107421875,20498102
2021-09-20,731.7935365535188,740.0753203546,728.9861444695539,729.8517456054688,8781610
2021-09-21,730.857800489461,733.9693384001288,715.3937249500291,726.1553955078125,14774996
