date,open,high,low,close,volume
2021-08-02,19.63209411744404,19.892194121271995,19.294261963742557,19.681921005249023,217444000
2021-08-03,19.67195614363054,20.152295043077654,19.153748123448008,19.7466983795166,301811000
2021-08-04,19.921097238700884,20.247967690687908,19.759654974548358,20.204118728637695,231309000
2021-08-05,20.42933387160919,20.661530493054816,20.271877575083252,20.565860748291016,211435000
2021-08-06,20.453255584823058,20.499096555119213,20.140336838007727,20.295799255371094,178497000
2021-08-09,20.37552283364435,20.4373093965313,20.073567760929837,20.22504425048828,146443000
2021-08-10,20.25195008967123,20.35957761344973,19.766627375953473,19.867280960083008,179238000
2021-08-11,19.97391190338551,19.979891738651794,19.363025922279018,19.6310977935791,185925000
2021-08-12,19.801512240234526,19.95996268817905,19.552373948791477,19.83639144897461,151652000
2021-08-13,19.836386591609863,20.14432145963521,19.782571882288952,20.118410110473633,183063000
2021-08-16,20.06559883916075,20.217075350798737,19.38594844911108,19.881237030029297,210876000
2021-08-17,19.61714701214786,19.70185501306102,19.2005885511107,19.39093017578125,204585000
2021-08-18,19.432784446374054,19.566323330393175,18.934507922108054,18.9743709564209,285913000
2021-08-19,19.426802456904166,20.424353301221036,18.697325356525393,19.729755401611328,766555000
2021-08-20,19.92209227489408,20.79308023295475,19.864293533156978,20.74424934387207,675741000
2021-08-23,20.898715368530024,21.921177903907907,20.877787845028326,21.882312774658203,575807000
2021-08-24,21.678021018612597,21.883310344893474,21.46077202046187,21.71788215637207,297299000
2021-08-25,21.66207355456047,22.392546755792843,21.647125866786784,22.136432647705078,347701000
2021-08-26,22.12347879676051,22.262995617571487,21.71489219229339,21.991933822631836,237940000
2021-08-27,22.107532230785125,22.643677862471055,22.090590631749375,22.557973861694336,304722000
2021-08-30,22.75130150447576,22.96356660779961,22.473263928214713,22.609790802001953,262580000
2021-08-31,22.620760614168464,22.620760614168464,22.047642674505877,22.31177520751953,259850000
2021-09-01,22.41144663929597,22.622753028655936,22.283865100248764,22.367589950561523,201767000
2021-09-02,22.44433930541851,22.51909472765023,22.22206920355075,22.322738647460938,187834000
2021-09-03,22.25197291405603,22.910810001392324,22.127381804573318,22.768278121948242,280532000
2021-09-07,22.758302117503238,22.824086183567516,22.44831873143715,22.587862014770508,198107000
2021-09-08,22.439355044930288,22.53603785625392,21.905107228441466,22.26592445373535,254434000
2021-09-09,22.239014571951014,22.464275126748724,22.058606891844985,22.104455947875977,196856000
2021-09-10,22.2748946360381,22.55198511877038,22.197150672313043,22.404470443725586,248376000
2021-09-13,22.60979964648237,22.888884438479984,21.78650131614353,22.079540252685547,297500000
2021-09-14,22.202135861768,22.336694491367744,22.013754920994057,22.16924476623535,199755000
2021-09-15,22.236024626845165,22.293835464685625,21.894146209939382,22.267919540405273,166538000
2021-09-16,22.11043774594107,22.204130125637935,21.855274630502613,22.16924476623535,156033000
2021-09-17,22.227050730218956,22.247981943060058,21.758588894411496,21.828359603881836,294503000
2021-09-20,21.076826867613953,21.362888683857676,20.594410879277827,21.043935775756836,349440000
2021-09-21,21.3469404733302,21.35491372577289,20.88146906785273,21.17650032043457,204688000
2021-09-22,21.296102923922355,21.888159587451916,21.126658982440958,21.86922264099121,268726000
2021-09-23,22.067570844468374,22.461279102173783,21.81838869165872,22.4084529876709,248555000
2021-09-24,21.997802477816837,22.076544517927047,21.78948654099759,22.008766174316406,217655000
2021-09-27,21.63898325171852,21.72769282238247,21.255244302712523,21.589147567749023,245215000
2021-09-28,21.14460514549343,21.34893447038271,20.58344521216512,20.631288528442383,343069000
2021-09-29,20.87149907318932,20.94824684688675,20.400044932702517,20.44988250732422,218394000
2021-09-30,20.70006335689361,20.997088873720934,20.620325128983062,20.64823341369629,221009000
2021-10-01,20.682119903644967,20.790762583446227,20.136908439010178,20.67414665222168,240978000
2021-10-04,20.43692184351524,20.474797634772223,19.49102704533623,19.667448043823242,345635000
2021-10-05,19.884739402108554,20.580456026751712,19.789052772537165,20.38409996032715,279282000
2021-10-06,20.054183467600772,20.652219202114356,20.014313404708272,20.632286071777344,297202000
2021-10-07,21.023000423462637,21.25224946522736,20.903394046211478,21.006057739257812,256919000
2021-10-08,21.03197467494621,21.136630744836808,20.707040866525467,20.76285743713379,151258000
2021-10-11,20.507695778664687,20.994098397870303,20.443904055764555,20.627302169799805,163388000
